id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
32003184,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,71bff955-fb22-4de1-b366-8eed56c1f0cb,ESUG-5TSCTH,INSECTSAI_0195,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,"Unknown sp.3",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-19,2017,9,19,262,,2017-09-19,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0195"""",""""Seed.code"""":""""SEEDSAI_0083"""",""""Tree.code"""":""""TREESAI_0045"""",""""Tree.species.code"""":""""FICUTI"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1506902400000,""""Insect.species.code"""":""""DROSP3"""",""""Order"""":""""Diptera"""",""""Family"""":""""Drosophilidae"""",""""Subfamily"""":""""Unknown"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.3"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.250818,""""Longitude"""":145.798789,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1505779200000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":1,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":7,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":9.8,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":""""02\\/10\\/2017; 05\\/10\\/2017"""",""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",FICUTI,,,,,,,,,,,,,,,15.250818,145.798789,,,"15.250818, 145.798789",,,,,,,,,,,,,,,"2018-04-27 22:42:02",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:71bff955-fb22-4de1-b366-8eed56c1f0cb,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003184
32003186,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,752169ca-a7db-432e-9513-7f0ff39e6d48,ESUG-N6RKH2,INSECTSAI_0197,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,"Unknown sp.3",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-20,2017,9,20,263,,2017-09-20,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0197"""",""""Seed.code"""":""""SEEDSAI_0087"""",""""Tree.code"""":""""TREESAI_0045"""",""""Tree.species.code"""":""""FICUTI"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1506470400000,""""Insect.species.code"""":""""DROSP3"""",""""Order"""":""""Diptera"""",""""Family"""":""""Drosophilidae"""",""""Subfamily"""":""""Unknown"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.3"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.250818,""""Longitude"""":145.798789,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1505865600000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":1,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":2,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":4.3,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":1506470400000,""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",FICUTI,,,,,,,,,,,,,,,15.250818,145.798789,,,"15.250818, 145.798789",,,,,,,,,,,,,,,"2018-04-27 22:42:02",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:752169ca-a7db-432e-9513-7f0ff39e6d48,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003186
32003187,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,3bb3f314-be2e-48a5-a7c1-b4228865da38,ESUG-W5FN2E,INSECTSAI_0198,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,"Unknown sp.3",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-20,2017,9,20,263,,2017-09-20,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0198"""",""""Seed.code"""":""""SEEDSAI_0087"""",""""Tree.code"""":""""TREESAI_0045"""",""""Tree.species.code"""":""""FICUTI"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1506470400000,""""Insect.species.code"""":""""DROSP3"""",""""Order"""":""""Diptera"""",""""Family"""":""""Drosophilidae"""",""""Subfamily"""":""""Unknown"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.3"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.250818,""""Longitude"""":145.798789,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1505865600000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":1,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":2,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":4.3,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":1506470400000,""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",FICUTI,,,,,,,,,,,,,,,15.250818,145.798789,,,"15.250818, 145.798789",,,,,,,,,,,,,,,"2018-04-27 22:42:02",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:3bb3f314-be2e-48a5-a7c1-b4228865da38,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003187
32003188,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,f5fc62aa-d86e-4d5b-a9ff-2488a8812323,ESUG-HP3NIQ,INSECTSAI_0199,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,"Unknown sp.3",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-20,2017,9,20,263,,2017-09-20,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0199"""",""""Seed.code"""":""""SEEDSAI_0087"""",""""Tree.code"""":""""TREESAI_0045"""",""""Tree.species.code"""":""""FICUTI"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1506470400000,""""Insect.species.code"""":""""DROSP3"""",""""Order"""":""""Diptera"""",""""Family"""":""""Drosophilidae"""",""""Subfamily"""":""""Unknown"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.3"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.250818,""""Longitude"""":145.798789,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1505865600000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":1,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":2,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":4.3,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":1506470400000,""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",FICUTI,,,,,,,,,,,,,,,15.250818,145.798789,,,"15.250818, 145.798789",,,,,,,,,,,,,,,"2018-04-27 22:42:02",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:f5fc62aa-d86e-4d5b-a9ff-2488a8812323,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003188
32003189,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,4811540f-77e9-4a12-bf79-698098ccc503,ESUG-QBO341,INSECTSAI_0200,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,"Unknown sp.3",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-20,2017,9,20,263,,2017-09-20,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0200"""",""""Seed.code"""":""""SEEDSAI_0087"""",""""Tree.code"""":""""TREESAI_0045"""",""""Tree.species.code"""":""""FICUTI"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1506470400000,""""Insect.species.code"""":""""DROSP3"""",""""Order"""":""""Diptera"""",""""Family"""":""""Drosophilidae"""",""""Subfamily"""":""""Unknown"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.3"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.250818,""""Longitude"""":145.798789,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1505865600000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":1,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":2,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":4.3,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":1506470400000,""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",FICUTI,,,,,,,,,,,,,,,15.250818,145.798789,,,"15.250818, 145.798789",,,,,,,,,,,,,,,"2018-04-27 22:42:02",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:4811540f-77e9-4a12-bf79-698098ccc503,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003189
32003190,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,aa386b18-5262-424a-87be-0cb06c90fde5,ESUG-MT4EF8,INSECTSAI_0201,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,"Unknown sp.1",,,,,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-26,2017,9,26,269,,2017-09-26,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0201"""",""""Seed.code"""":""""SEEDSAI_0180"""",""""Tree.code"""":""""TREESAI_0105"""",""""Tree.species.code"""":""""LEUCLE"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1508803200000,""""Insect.species.code"""":""""BRUSP1"""",""""Order"""":""""Coleoptera"""",""""Family"""":""""Chrysomelidae"""",""""Subfamily"""":""""Bruchinae"""",""""Genus"""":""""Unknown"""",""""Species"""":""""sp.1"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":""""D"""",""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.27735896,""""Longitude"""":145.809318,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1506384000000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":2,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":57,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":44.9,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":""""26\\/10\\/2017; 24\\/10\\/2017; 13\\/10\\/2017; 05\\/10\\/2017; 17\\/10\\/2017; 30\\/10\\/2017; 10\\/10\\/2017; 05\\/10\\/2017; 16\\/11\\/2017; 02\\/11\\/2017; 06\\/11\\/2017; 09\\/11\\/2017; 6\\/11\\/2017; 27\\/11\\/2017"""",""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":""""THIS TREE AND TREES AROUND"""",""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",LEUCLE,,,,,,,,,,,,,,,15.27735896,145.809318,,,"15.27735896, 145.809318",,,,,,,,,,,,,,,"2018-04-27 23:18:00",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:aa386b18-5262-424a-87be-0cb06c90fde5,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003190
32003191,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,97b1c31d-789d-4809-bd86-c6f3ed11660f,ESUG-JHCM5Z,INSECTSAI_0202,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,"Bactrocera ochrosiae",138508,"(Malloch, 1942)",Bactrocera,ochrosiae,,,"Aubrey Moore",2018-04-29,,,,,,"Benita Laird-Hopkins",,2017-09-22,2017,9,22,265,,2017-09-22,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0202"""",""""Seed.code"""":""""SEEDSAI_0136"""",""""Tree.code"""":""""TREESAI_0076"""",""""Tree.species.code"""":""""OCHRMA"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1507593600000,""""Insect.species.code"""":""""BACOC"""",""""Order"""":""""Diptera"""",""""Family"""":""""Tephritidae"""",""""Subfamily"""":""""Dacinae"""",""""Genus"""":""""Bactrocera"""",""""Species"""":""""ochrosiae"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.28042699,""""Longitude"""":145.806309,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1506038400000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":2,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":5,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":95.0,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":""""27\\/09\\/2017; 10\\/10\\/2017; 05\\/10\\/2017; 13\\/10\\/2017"""",""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",OCHRMA,,,,,,,,,,,,,,,15.28042699,145.806309,,,"15.28042699, 145.806309",,,,,,,,,,,,,,,"2018-04-29 01:29:31",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:97b1c31d-789d-4809-bd86-c6f3ed11660f,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003191
32003192,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,3991fea0-b0e2-4e8c-80f4-5456ad603456,ESUG-SO7KGG,INSECTSAI_0203,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,"Bactrocera ochrosiae",138508,"(Malloch, 1942)",Bactrocera,ochrosiae,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-22,2017,9,22,265,,2017-09-22,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0203"""",""""Seed.code"""":""""SEEDSAI_0136"""",""""Tree.code"""":""""TREESAI_0076"""",""""Tree.species.code"""":""""OCHRMA"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1507593600000,""""Insect.species.code"""":""""BACOC"""",""""Order"""":""""Diptera"""",""""Family"""":""""Tephritidae"""",""""Subfamily"""":""""Dacinae"""",""""Genus"""":""""Bactrocera"""",""""Species"""":""""ochrosiae"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.28042699,""""Longitude"""":145.806309,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1506038400000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":2,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":5,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":95.0,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":""""27\\/09\\/2017; 10\\/10\\/2017; 05\\/10\\/2017; 13\\/10\\/2017"""",""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",OCHRMA,,,,,,,,,,,,,,,15.28042699,145.806309,,,"15.28042699, 145.806309",,,,,,,,,,,,,,,"2018-04-27 23:18:29",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:3991fea0-b0e2-4e8c-80f4-5456ad603456,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003192
32003193,GUAM,ESUG,,2ab896ab-8b52-404a-b1d4-fad3fcbd37b4,PreservedSpecimen,cb9201ef-b743-4e49-b552-520b155c2990,ESUG-K8V526,INSECTSAI_0204,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,"Bactrocera ochrosiae",138508,"(Malloch, 1942)",Bactrocera,ochrosiae,,,,,,,,,,"Benita Laird-Hopkins",,2017-09-22,2017,9,22,265,,2017-09-22,,,,,,"{""""X...Insect.code"""":""""INSECTSAI_0204"""",""""Seed.code"""":""""SEEDSAI_0136"""",""""Tree.code"""":""""TREESAI_0076"""",""""Tree.species.code"""":""""OCHRMA"""",""""Date.emerged..for.R.only..DD.MM.YY."""":1507593600000,""""Insect.species.code"""":""""BACOC"""",""""Order"""":""""Diptera"""",""""Family"""":""""Tephritidae"""",""""Subfamily"""":""""Dacinae"""",""""Genus"""":""""Bactrocera"""",""""Species"""":""""ochrosiae"""",""""Life.stage..L.larva.A.adult.P.pupae"""":""""A"""",""""Dead.Alive.when.emerged..if.from.R."""":null,""""From..R.rearing.pot.S.soil.B.broken.seed.at.3.months"""":""""R"""",""""Pinned.or.in.vial..P.V."""":""""P"""",""""COMMENT"""":null,""""Insect sample for DNA..Y.N"""":null,""""Latitude"""":15.28042699,""""Longitude"""":145.806309,""""Seed.predation.syndrome"""":null,""""Date.collected.DD.MM.YYYY."""":1506038400000,""""Type.of.sample..F.fruit.S.seed"""":""""F"""",""""Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding"""":2,""""Fruits.collected.from..G.ground.T.tree"""":""""G"""",""""Total.number.of.fruits.collected"""":5,""""No..of.seeds.per.seed.pods"""":null,""""Weight.of.all.seeds.g"""":95.0,""""Adults.in.vials.from.fruit..Y.yes.N.no"""":""""Y"""",""""Date.adults.put.in.vial..DD.MM.YYYY."""":""""27\\/09\\/2017; 10\\/10\\/2017; 05\\/10\\/2017; 13\\/10\\/2017"""",""""Larva.in.soil..Y.yes.N.no"""":null,""""Date.larvae.put.in.soil"""":null,""""Adults.from.soil..Y.yes.N.no"""":null,""""Date.adult.from.soil"""":null,""""Insect.found.in.dissected.seed.after.3.months..Y.yes.N.no"""":null,""""Date.seed.dissected"""":null,""""No..of.fruits.with.signs.of.insect.predation.when.dissected"""":null,""""Comments"""":null,""""Date.entered..DD.MM.YYYY."""":null,""""Entered.by"""":null}",OCHRMA,,,,,,,,,,,,,,,15.28042699,145.806309,,,"15.28042699, 145.806309",,,,,,,,,,,,,,,"2018-04-27 23:18:29",http://creativecommons.org/licenses/by-nc/3.0/,"University of Guam,College of Natural and Applied Sciences","Not for commercial use",urn:uuid:cb9201ef-b743-4e49-b552-520b155c2990,http://scan-bugs.org/portal/collections/individual/index.php?occid=32003193
